rt,responses,trial_type,time_elapsed,surveydata,success,stimulus,key_press,perf,bonus,detectfocus,,,,,,,,,,,
81393.79999995230,{},survey-html-new,81396,inter,Beer,,,,,,,,,,,,,,,,
12907.300000190700,{worker_id:5d801f81d252d7001c835ce3},id_enter,94304,,,,,,,,,,,,,,,,,,
,,fullscreen,97610,,TRUE,,,,,,,,,,,,,,,,
523921.80000019100,,intro_1,621534,,,<div style='margin-left:300px ;margin-right: 300px ;text-justify: auto'><p><b>Welcome!</b></p><p>You're rummaging through a house to find photographs to sell. You look for photographs in six rooms.</p><p> In each room, you find a stack of photographs which have a center image and a background scene. The background scene represents where the photograph was taken. Each image was photographed in its own unique location, so please use the scenes as a guide when learning about each image. Later, you will be asked to choose beteween two images. Make sure to pay attention to the images and where they were photographed. Each image is photographed in a unique location. As you're going through the stack, you're told the resale value for each photograph.</p><p>[press the spacebar to continue]</p>,32,,,,,,,,,,
141059.70000004800,,intro_2,762594,,,<div style='margin-left:300px ;margin-right: 300px ;text-justify: auto'><p>The photographs in each room are from one or more collections, <b>each collection has its own average resale value</b>. Each collection is more or less valuable on average, though each photograph has its own individual value. For instance,you might have a run of photographs that are worth $0.55 on average,followed by a run that are worth $0.15 on average, but the actual values of each photograph will range around those averages.</p><p>So when you're going through the stack, <b>you might find that the resale values suddenly jump up or down</b>. This means that you're in a different collection, one that is more or less valuable. You may go through several collections in one room (although you will go through each collection one at a time). </p><p><b>You should pay attention to the values of each photograph.</b> At the end of the room, you will get to choose between two photographs and will be tested on which one is more valuable. If you make the right choice, you'll get double your commission for that photograph. The photographs you'll be tested on might come from different collections, or from the same collection, so pay attention!</p><p>[press the spacebar to continue]</p></div>,32,,,
70318,,intro_3,832913,,,<div style='margin-left:300px ;margin-right: 300px ;text-justify: auto'><p>Finally, to make sure you remember which photographs you found in each room, you'll be tested for your memory. You'll see a series of photographs, some of which are ones you saw in this room, and some of which you haven't seen. You will be asked to distinguish which ones are new (you haven't seen before), versus which ones are old (you saw in this room).</p><p>Please respond as quickly and accurately as possible to the photographs you see in this section. Although we don't expect perfect memory, poor memory performance will decrease your earnings! </p><p>[press the spacebar to continue]</p></div>,32,,,,,,,,
40719,,intro_4,873633,,,<div style='margin-left:300px ;margin-right: 300px ;text-justify: auto'><p>So,in total you will have three tasks in each room: <br> 1. Learn about and accumulate the values of the photographs,one at a time <br> 2. Choose between pairs of the photographs <br> 3. Pass a memory test on the photographs you've seen <br></p><p>To receive full payment, you will need to complete this experiment and submit it. In the case of an event that precludes you from completing the experiment, please return the HIT and do not submit it. In that case, please e-mail mnadkarn@uci.edu to be compensated for the time you did spend on the task. </p><p>[press the spacebar to continue]</p></div>,32,,,,,,,,,
386960.2999999520,{Q0:C,Q1:B,Q2:B},quiz_prac,1260596,,,,,,,,,,,,,,,,
93081.5,{},quiz_incorrect,1353678,,,,,,,,,,,,,,,,,,
58216.5,{Q0:C,Q1:B,Q2:A},quiz_prac,1411896,,,,,,,,,,,,,,,,
2582.7000000476800,{},quiz_incorrect,1414479,,,,,,,,,,,,,,,,,,
25543.799999952300,{Q0:C,Q1:B,Q2:A},quiz_prac,1440024,,,,,,,,,,,,,,,,
2674.5,{},quiz_incorrect,1442699,,,,,,,,,,,,,,,,,,
36679.200000047700,{Q0:C,Q1:A,Q2:A},quiz_prac,1479379,,,,,,,,,,,,,,,,
1564.8999998569500,{},quiz_incorrect,1480945,,,,,,,,,,,,,,,,,,
45355,{Q0:B,Q1:B,Q2:C},quiz_prac,1526301,,,,,,,,,,,,,,,,
1636.7999999523200,{},quiz_incorrect,1527938,,,,,,,,,,,,,,,,,,
94176.79999995230,{Q0:B,Q1:B,Q2:C},quiz_prac,1622116,,,,,,,,,,,,,,,,
1355,{},quiz_incorrect,1623472,,,,,,,,,,,,,,,,,,
18015.200000047700,{Q0:C,Q1:B,Q2:A},quiz_prac,1641487,,,,,,,,,,,,,,,,
25686.900000095400,{},quiz_incorrect,1667175,,,,,,,,,,,,,,,,,,
83302.70000004770,{Q0:C,Q1:B,Q2:B},quiz_prac,1750479,,,,,,,,,,,,,,,,
1784.5999999046300,{},quiz_incorrect,1752265,,,,,,,,,,,,,,,,,,
99436.80000019070,{Q0:A,Q1:B,Q2:B},quiz_prac,1851701,,,,,,,,,,,,,,,,
1094.7000000476800,{},quiz_incorrect,1852797,,,,,,,,,,,,,,,,,,
13895.299999952300,{Q0:A,Q1:B,Q2:C},quiz_prac,1866694,,,,,,,,,,,,,,,,
1065.1999998092700,{},quiz_incorrect,1867760,,,,,,,,,,,,,,,,,,
22593.10000014310,{Q0:C,Q1:B,Q2:C},quiz_prac,1890354,,,,,,,,,,,,,,,,
9044.599999904630,{},quiz_correct,1899399,,,,,,,,,,,,,,,,,,
137933.29999995200,,intro_learn,2037334,,,<div style='margin-left:300px ;margin-right: 300px;text-justify: auto'><p>Before beginning the real task, you will complete a short version of the experiment. </p><p>During this phase, you will view each photograph you pick up within the room. The photograph will appear on the screen,and after 1 second you will also see its resale value for 2 seconds. </p><p>You will receive a 10% commission on each photograph you pick up. Their values depend on the collection the photos belong to, some collections more or less valuable than others. You may go through several collections in one room (although you will go through each collection one at a time). </p><p><b>Remember both the photographs and their values.</b> You will get the chance to choose between two photographs, and if you make the right choice (the higher value photo), you'll get double your commission for that photograph. You will also be asked to remember the photographs in a memory test.</p><p>[press the spacebar to begin]</p></div>,32,,,,,,,,
null,,prac_learn_scene,2038336,,,<p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_279.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_331.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,,
null,,prac_learn_sceneVal,2040338,,,<img src='../static/images/28.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_279.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_331.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,
null,,prac_learn_scene,2041340,,,<p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_83.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_25.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,,
null,,prac_learn_sceneVal,2043343,,,<img src='../static/images/26.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_83.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_25.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,
null,,prac_learn,2046345,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,null,,,,,,,,,,,,,
null,,warning_page,2049347,,,<h1>Please make sure to respond to the questions.</h1><br><h1>Continued failure to respond will</h1><br><h1> result in the task ending early</h1><br><h1>The experiment will resume in 3 seconds</h1>,null,,,,,,,,,,,,,,
null,,prac_learn_scene,2050350,,,<p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_331.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_82.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,,
null,,prac_learn_sceneVal,2052351,,,<img src='../static/images/34.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_331.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_82.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,
null,,prac_learn,2055353,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,null,,,,,,,,,,,,,
null,,warning_page,2058355,,,<h1>Please make sure to respond to the questions.</h1><br><h1>Continued failure to respond will</h1><br><h1> result in the task ending early</h1><br><h1>The experiment will resume in 3 seconds</h1>,null,,,,,,,,,,,,,,
null,,prac_learn_scene,2059356,,,<p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_87.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_16.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,,
null,,prac_learn_sceneVal,2061358,,,<img src='../static/images/33.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_87.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_16.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,
1216.2999999523200,,prac_learn,2064360,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,49,,,,,,,,,,,,,
null,,you_chose_lower,2066362,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>You chose lower</h1>,null,,,,,,,,,,,,,,
null,,prac_learn_scene,2067363,,,<p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_263.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_33.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,,
null,,prac_learn_sceneVal,2069365,,,<img src='../static/images/27.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_263.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_33.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,
null,,prac_learn,2072368,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,null,,,,,,,,,,,,,
null,,warning_page,2075371,,,<h1>Please make sure to respond to the questions.</h1><br><h1>Continued failure to respond will</h1><br><h1> result in the task ending early</h1><br><h1>The experiment will resume in 3 seconds</h1>,null,,,,,,,,,,,,,,
null,,prac_learn_scene,2076373,,,<p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_247.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_269.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,,
null,,prac_learn_sceneVal,2078375,,,<img src='../static/images/32.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_247.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_269.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,
550.3999998569490,,prac_learn,2081376,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,2083377,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
null,,prac_learn_scene,2084379,,,<p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_275.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_259.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,,
null,,prac_learn_sceneVal,2086380,,,<img src='../static/images/58.png' style='position:absolute;top: 15%;right: 50%;transform: translate(50%,-50%);width: 300px;height: 140px;'><p style='color: #ffffff'>jhjhj</p><br><br><p style='color: #ffffff'>jhjhj</p><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:-1;width: 450px;height: 450px;' src='../static/sis_landscape_images/background_275.jpg' height='250'><img style='position:absolute;top: 50%;right: 50%;transform: translate(50%,-50%);z-score:0;width: 250px;height: 250px;' src='../static/images/beverage_259.jpg' height='250'><style>body {background-color: #ffffff;}</style>,null,,,,,,,,,,,
1559.7000000476800,,prac_learn,2089382,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>Is the value of this scene higher than the last one?</h1><br><br><h1>Press '1' for lower,'2' for higher</h1>,50,,,,,,,,,,,,,
null,,you_chose_higher,2091387,,,<p style='color: #ffffff'>jhjhj</p><p style='color: #ffffff'>jhjhj<style>body {background-color: #ffffff;}</style><h1>You chose higher</h1>,null,,,,,,,,,,,,,,
